policy_ref_id,entity_id,entity_legal_name,country_code,reporting_year,regulatory_regime,intl_agreement_name,intl_agreement_year,intl_agreement_body,temperature_pathway_c,jurisdiction_policy_regime,ndc_ambition_summary,national_net_zero_year,linked_scenario_ids,scenario_temp_pathways,scenario_includes_1_5c,linked_kpi_targets_json,carbon_price_eur_per_tco2e,carbon_price_applies_to_financed_emissions,ifrs_s2_para_refs,policy_context_narrative,intl_agreement_alignment_note,jurisdictional_commitment_summary,scenario_policy_assumption_note,target_informed_by_agreement_note,data_source,created_from
POLREF-ENT-LU-009-2020,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,2020,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",33.93,False,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Asset Management Luxembourg SA operates under the CSRD regulatory regime and is subject to national climate legislation aligned with its status as a UNFCCC signatory. The entity has established linked climate KPI targets focusing on the reduction of Scope 1, Scope 2 location-based, and total operational Scope 1 and 2 emissions by 2030, using 2019 as the base year.","The entity's climate strategies are aligned with the Paris Agreement 2°C temperature pathway from 2015 under the UNFCCC framework. Although it does not include a 1.5°C pathway, the adopted 2.0°C scenario reflects commitment to international climate goals.","Luxembourg has committed to its Nationally Determined Contributions under the UNFCCC and pursues an ambitious national net-zero emissions target set for 2050. The entity’s policy context reflects adherence to these national commitments, facilitating alignment with both NDC targets and long-term net-zero objectives.","The temperature pathway applied in scenario analysis is consistent with the Paris Agreement 2.0°C ambition, without integration of a more stringent 1.5°C pathway. This informs the entity’s emissions reduction strategies and risk assessments in compliance with IFRS S2 disclosure requirements.","The emission reduction targets for Scope 1 and Scope 2 emissions by 2030 demonstrate the entity’s effort to contribute to the goals of the Paris Agreement. These targets, benchmarked against 2019 levels, are structured to support the trajectory toward achieving net-zero emissions by 2050 as aligned with Luxembourg’s national policy commitments.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-LU-009-2021,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,2021,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",43.43,False,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Asset Management Luxembourg SA operates within the Luxembourg national climate legislation framework, which is aligned with the country's commitments as a signatory to the UNFCCC. The entity has established specific climate KPIs targeting reductions in Scope 1 and Scope 2 emissions by 2030, reflecting operational alignment with policy requirements under the CSRD regime.","The entity's climate strategy aligns with the Paris Agreement's 2°C temperature pathway, indicating adherence to internationally recognized climate goals aimed at limiting global warming to well below 2 degrees Celsius.",Luxembourg has committed to national climate goals through its Nationally Determined Contribution under the UNFCCC and has set a national net-zero target year of 2050. These commitments provide the regulatory context influencing Atlas Asset Management Luxembourg SA's climate-related disclosures and target setting.,"The entity's scenario analysis is based on a 2.0°C temperature pathway without inclusion of a 1.5°C scenario, reflecting its alignment with mid-range international climate targets while incorporating national policy considerations.","Atlas Asset Management Luxembourg SA's emission reduction targets for Scope 1 and Scope 2 emissions by 2030 reflect direct influence from international and national climate agreements, particularly the Paris Agreement and Luxembourg's climate commitments. These targets demonstrate the entity's integration of global climate ambitions into its operational planning and performance metrics.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-LU-009-2022,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,2022,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",48.13,False,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Asset Management Luxembourg SA operates under the CSRD regulatory regime and adheres to national climate legislation consistent with Luxembourg's commitments as a UNFCCC signatory. The entity has established linked climate KPI targets for Scope 1 and Scope 2 emissions reduction by 2030, based on 2019 levels, reflecting its operational response to regulatory and policy frameworks.","The entity aligns its climate strategy with the Paris Agreement aiming for a 2.0°C temperature pathway, demonstrating consistency with internationally recognized climate goals. Although a 1.5°C pathway is not included, the 2.0°C target guides its emissions reduction efforts.",Luxembourg has committed to its Nationally Determined Contribution (NDC) under the UNFCCC and maintains a national net-zero target year of 2050. These commitments form the basis for the entity's climate policy adherence and inform its emissions reduction targets.,"The entity assumes a 2.0°C temperature pathway scenario in its climate-related disclosures and strategy, consistent with the referenced international agreement. This scenario guides its climate risk assessment and opportunity identification processes.",Atlas Asset Management Luxembourg SA’s emissions reduction targets for Scope 1 and Scope 2 by 2030 are informed by the Paris Agreement's objectives and Luxembourg’s national climate commitments. The alignment with these frameworks ensures that the targets contribute to the broader goal of achieving net-zero emissions by 2050.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-LU-009-2023,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,2023,CSRD,Paris Agreement 2°C,2015,UNFCCC,2.0,National climate legislation (UNFCCC signatory),NDC committed,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",61.96,False,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Asset Management Luxembourg SA operates within Luxembourg's national climate legislation framework as a signatory to the UNFCCC. The entity's regulatory obligations are informed by commitments to the Nationally Determined Contribution (NDC) and national net-zero targets, which guide its climate-related disclosures and strategy under the CSRD regime.","The entity aligns its climate-related reporting with the Paris Agreement's 2°C temperature pathway, reflecting its commitment to international climate goals that aim to limit global warming to well below 2 degrees Celsius.","Luxembourg has committed to the UNFCCC and established national climate policies consistent with the Paris Agreement, including setting a net-zero emissions target for 2050. The country's NDC is ambitious and serves as a basis for corporate climate alignment and target-setting within its jurisdiction.","In its scenario analysis, the entity assumes adherence to a 2.0°C temperature pathway consistent with the Paris Agreement, without incorporating a more stringent 1.5°C pathway scenario in its current reporting.","Atlas Asset Management Luxembourg SA has established climate-related targets informed by national and international policy frameworks, including specific Scope 1 and Scope 2 emissions targets for 2030 based on 2019 baseline levels. These targets demonstrate the entity's commitment to contributing to the net-zero goals outlined in the Paris Agreement and Luxembourg's national climate objectives.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-LU-009-2024,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,2024,CSRD,Paris Agreement 1.5°C,2015,UNFCCC,1.5,National climate legislation (UNFCCC signatory),NDC committed,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",69.24,False,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)",Atlas Asset Management Luxembourg SA operates under the regulatory regime of the CSRD and is influenced by national climate legislation as a signatory to the UNFCCC. The entity's climate strategy is shaped by its commitment to reducing operational Scope 1 and 2 emissions with specific targets set for 2030 based on a 2019 baseline.,"The entity's climate objectives align with the Paris Agreement's 1.5°C target, incorporating this pathway into its strategic planning and scenario analysis.",Luxembourg's national climate policies include a committed NDC and a net-zero emissions target by 2050. These commitments frame the organization's compliance obligations and inform its emissions reduction goals.,Scenario analyses conducted by the entity incorporate the 1.5°C pathway alongside 2.0°C and 3.5°C scenarios to assess the impact of varying degrees of policy ambition on climate-related risks and opportunities.,The organization's emissions reduction targets for Scope 1 and 2 are informed by international climate goals under the Paris Agreement and aligned with national legislative frameworks. These targets reflect an effort to contribute to limiting global warming to 1.5°C and achieving net-zero emissions by 2050.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-US-010-2019,ENT-US-010,Atlas Securities USA Inc.,US,2019,SEC_climate,Paris Agreement 2°C,2015,UNFCCC,2.0,SEC Climate Disclosure Rule / US IRA,50-52% by 2030 vs 2005,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",23.87,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)",Atlas Securities USA Inc. operates under the SEC Climate Disclosure Rule and is influenced by U.S. policies including the Inflation Reduction Act (IRA). The entity's climate strategy incorporates an internal carbon price of EUR 23.9 per tCO2e that is applied to financed emissions. The firm has established targets to reduce Scope 1 and Scope 2 emissions by 2030 relative to its 2019 baseline.,"The entity's climate disclosure aligns with the Paris Agreement's 2°C temperature goal as set in 2015 under the UNFCCC. Although the 1.5°C pathway is not included, Atlas Securities references the 2°C benchmark in its reporting.",U.S. national commitments under the SEC Climate Disclosure Rule require enhanced transparency on climate-related risks and emissions. The country has set a Nationally Determined Contribution (NDC) ambition to reduce emissions by 50-52% by 2030 relative to 2005 and aims for net-zero emissions by 2050. These commitments frame the company's climate-related disclosures and targets.,The entity's climate-related scenario incorporates a 2.0°C temperature pathway consistent with international policy goals. This scenario underpins the company's strategic planning and emissions reduction targets in compliance with regulatory expectations.,Atlas Securities' emissions reduction targets for Scope 1 and 2 operations by 2030 are informed by the Paris Agreement's 2°C objective. The targets reflect a commitment to align operational emissions with internationally agreed climate goals and U.S. regulatory requirements.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-US-010-2020,ENT-US-010,Atlas Securities USA Inc.,US,2020,SEC_climate,Paris Agreement 2°C,2015,UNFCCC,2.0,SEC Climate Disclosure Rule / US IRA,50-52% by 2030 vs 2005,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",32.46,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Securities USA Inc. operates under the SEC Climate Disclosure Rule and the US Inflation Reduction Act, reflecting the evolving regulatory environment in the United States focused on climate risk management and emission reductions. The entity has adopted an internal carbon price of EUR 32.5 per ton of CO2e applicable to financed emissions, demonstrating a commitment to integrating climate costs into financial decisions. Climate-related KPIs are established for Scope 1 and 2 emissions with specific targets set for 2030 relative to a 2019 baseline.",Atlas Securities USA Inc.'s climate strategy aligns with the Paris Agreement's 2°C temperature pathway adopted in 2015 under the UNFCCC framework. The entity references this global agreement as a foundation for its emission reduction targets and climate disclosures.,"The entity's operations are subject to the US regulatory framework, notably the SEC Climate Disclosure Rule and the US Inflation Reduction Act, which impose requirements for transparent climate disclosures and support sectoral decarbonization efforts. Nationally, the US has committed to a greenhouse gas emissions reduction of 50-52% by 2030 compared to 2005 levels and aims for net-zero emissions by 2050, providing a clear policy direction that shapes Atlas Securities' climate targets.","In its climate-related scenario analyses, the entity assumes a temperature rise limit of 2.0°C consistent with its alignment to the Paris Agreement, without explicit consideration of the 1.5°C pathway. This assumption informs the evaluation of transition risks and opportunities within the entity's climate strategy and disclosures.","Atlas Securities USA Inc.'s emission reduction targets for Scope 1 and Scope 2 emissions are informed by the ambition of the Paris Agreement to limit global temperature increase to 2°C. The targets set for 2030 correspond with national and international commitments, reflecting a strategic alignment to achieve substantial emission reductions in line with global climate goals.",Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-US-010-2021,ENT-US-010,Atlas Securities USA Inc.,US,2021,SEC_climate,Paris Agreement 2°C,2015,UNFCCC,2.0,SEC Climate Disclosure Rule / US IRA,50-52% by 2030 vs 2005,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",38.15,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Securities USA Inc. operates under the SEC Climate Disclosure Rule and the US Inflation Reduction Act, which establish comprehensive regulatory requirements for climate-related financial disclosures. These policies emphasize transparent reporting and alignment with national climate goals, supporting the entity's climate risk management and strategy development.","The entity aligns its climate strategy with the Paris Agreement 2°C pathway, reflecting a commitment to national and global efforts to limit temperature rise to well below 2°C. This alignment informs disclosed targets and scenario analyses consistent with the Agreement's goals.","The United States has set an ambitious NDC target of reducing emissions by 50-52% by 2030 compared to 2005 levels, aiming for net-zero emissions by 2050. Atlas Securities USA Inc. incorporates these jurisdictional commitments into its climate-related disclosures, ensuring consistency with evolving regulatory and policy frameworks.","Atlas Securities USA Inc. utilizes a 2.0°C temperature pathway scenario to assess the potential impacts of climate-related risks and opportunities, applying an internal carbon price of EUR 38.1 per ton of CO2 equivalent to its financed emissions. This supports robust scenario testing within the entity's climate risk management approach.",The entity's linked climate KPI targets for Scope 1 and Scope 2 emissions reductions by 2030 are informed by the Paris Agreement's objectives and the US climate commitments. These targets reflect specific reductions from a 2019 base year and demonstrate a clear pathway in operational emission management consistent with international climate goals.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-US-010-2022,ENT-US-010,Atlas Securities USA Inc.,US,2022,SEC_climate,Paris Agreement 2°C,2015,UNFCCC,2.0,SEC Climate Disclosure Rule / US IRA,50-52% by 2030 vs 2005,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",43.34,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Securities USA Inc. operates under the SEC Climate Disclosure Rule and the US Inflation Reduction Act, which guide the company's climate-related financial disclosures and policies. The entity has established internal carbon pricing at EUR 43.3 per ton of CO2 equivalent, applied specifically to financed emissions, reflecting an integration of regulatory and financial strategy to address climate impacts. The company has set clear Scope 1 and Scope 2 emission reduction targets aligned with these regulatory requirements through 2030.","The entity aligns its climate strategies with the Paris Agreement's 2°C temperature pathway, aiming to contribute to the goals set under this international accord. This alignment underlines the company's commitment to global climate objectives despite not currently incorporating a 1.5°C pathway in its scenario analysis.","Within the U.S. jurisdiction, the company adheres to national commitments including the SEC Climate Disclosure Rule and ambitions outlined in the Inflation Reduction Act. The national climate ambition targets a 50-52% reduction in emissions by 2030 relative to 2005 levels, with a net-zero target by 2050, which provides a framework for the company’s own emission reduction goals and reporting.","Atlas Securities USA Inc. bases its scenario planning on a 2.0°C temperature pathway consistent with the Paris Agreement, rather than a 1.5°C pathway. This assumption informs its emissions targets and the internal carbon price applied to financed emissions, shaping financial and operational climate risk assessments.",The company's emissions reduction targets for Scope 1 and Scope 2 emissions by 2030 are informed by the 2°C temperature goal of the Paris Agreement and the national commitments under the U.S. regulatory regime. These targets are grounded in baseline emissions data from 2019 and support the broader net-zero objective targeted for 2050.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-US-010-2023,ENT-US-010,Atlas Securities USA Inc.,US,2023,SEC_climate,Paris Agreement 2°C,2015,UNFCCC,2.0,SEC Climate Disclosure Rule / US IRA,50-52% by 2030 vs 2005,2050,[],[],0,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",49.33,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Securities USA Inc. operates within the regulatory framework set by the SEC Climate Disclosure Rule and the US Inflation Reduction Act, which guide its climate-related reporting and operational targets. The entity has established specific Scope 1 and Scope 2 emissions reduction targets for 2030, reflecting the regulatory focus on reducing operational emissions compared to the 2019 baseline.","The company's climate strategy aligns with the Paris Agreement's 2°C temperature goal, which guides its overall emission reduction ambition. Although it does not incorporate a 1.5°C pathway, the 2.0°C pathway informs its climate-related disclosures and targets.","Atlas Securities USA Inc. is subject to U.S. climate policies emphasizing substantial emissions reductions, consistent with the country's Nationally Determined Contribution of 50-52% reduction by 2030 from 2005 levels. The firm recognizes the US national net-zero target for 2050 as a long-term commitment framing its strategic climate objectives.","In modeling its climate scenarios, the company uses an internal carbon price of EUR 49.3 per tCO2e applied to financed emissions, reflecting anticipated regulatory and market dynamics under the existing U.S. policy environment. This assumption supports the assessment of climate-related risks and opportunities within its financial disclosures.",The linked climate KPI targets for Scope 1 and Scope 2 emissions reductions through 2030 are directly informed by the Paris Agreement's 2°C goal and the U.S. NDC ambition. These targets are structured to track progress against the entity's commitment to operational emissions reductions consistent with international and national climate objectives.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
POLREF-ENT-US-010-2024,ENT-US-010,Atlas Securities USA Inc.,US,2024,SEC_climate,Paris Agreement 1.5°C,2015,UNFCCC,1.5,SEC Climate Disclosure Rule / US IRA,50-52% by 2030 vs 2005,2050,"[""NGFS_NET_ZERO_2050"", ""NGFS_DISORDERLY"", ""NGFS_HOT_HOUSE_WORLD""]","[1.5, 2.0, 3.5]",1,"[{""kpi_code"": ""ENV-001"", ""kpi_name"": ""Scope 1 emissions"", ""target_value"": 313.2101, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-002"", ""kpi_name"": ""Scope 2 location-based emissions"", ""target_value"": 387.141, ""target_year"": 2030, ""baseline_year"": 2019}, {""kpi_code"": ""ENV-003"", ""kpi_name"": ""Total operational Scope 1 and 2 emissions"", ""target_value"": 700.3512, ""target_year"": 2030, ""baseline_year"": 2019}]",60.24,True,"§14(a), §22(i)(4), §22(ii)(1), §33(h), §34(a)","Atlas Securities USA Inc. operates under the SEC Climate Disclosure Rule and the US Inflation Reduction Act, reflecting the jurisdiction's regulatory framework for climate-related financial disclosures and emissions reductions. The entity has established linked climate KPI targets for reducing Scope 1 and Scope 2 emissions by 2030, demonstrating alignment with national policies and regulatory expectations for decarbonization.","The entity's climate strategy aligns with the Paris Agreement's 1.5°C goal as part of its temperature pathway considerations, ensuring adherence to internationally recognized climate objectives.",The United States has committed to reducing greenhouse gas emissions by 50-52% by 2030 compared to 2005 levels and to achieving net-zero emissions by 2050. These commitments underpin the regulatory environment applied to Atlas Securities USA Inc. and guide its emission reduction targets and disclosures.,"Atlas Securities USA Inc. includes a 1.5°C temperature pathway scenario in its climate-related financial disclosures, reflecting a high ambition scenario consistent with the Paris Agreement and U.S. policy commitments.",The entity's emission reduction targets for Scope 1 and Scope 2 emissions by 2030 are informed by the Paris Agreement temperature goals and the U.S. NDC commitments. This ensures that the targets contribute to meeting the nationally determined contributions and the broader international climate objectives.,Derived: entity_master + scenario_model_out + esg_kpi_tracker + internal_carbon_price,generate_climate_policy_reference.py
