scenario_record_id,scenario_id,scenario_family,scenario_description,temperature_pathway_c,time_horizon_year,metric_name,metric_category,metric_description,nace_code,nace_description,sector_exposure_eur,sector_exposure_share_pct,base_transition_risk_factor,base_physical_risk_factor,scenario_transition_multiplier,scenario_physical_multiplier,metric_multiplier,impact_eur,impact_eur_m,impact_pct_of_bank_revenue,reporting_year,data_source,created_from
SCN-0000204,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.75,1198615620.57,1198.6156,5.1763,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000205,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,20623667377.64,20623.6674,89.0643,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000206,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,1.0,2652105070.41,2652.1051,11.4532,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000207,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.65,13405383795.47,13405.3838,57.8918,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000208,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.85,0.45,0.75,1989078802.81,1989.0788,8.5899,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000209,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,603037939.52,603.0379,2.6042,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000210,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,211152872.53,211.1529,0.9119,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000211,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.65,391974660.69,391.9747,1.6928,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000212,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.75,158364654.4,158.3647,0.6839,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000213,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,3524962978.76,3524.963,15.2227,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000214,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,1222619218.82,1222.6192,5.2799,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000215,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.65,2291225936.2,2291.2259,9.8948,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000216,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.75,916964414.12,916.9644,3.96,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000217,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,9133390562.16,9133.3906,39.443,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000218,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,3427783388.68,3427.7834,14.803,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000219,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.65,5936703865.41,5936.7039,25.6379,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000220,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.75,2570837541.51,2570.8375,11.1023,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000221,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,15282710247.6,15282.7102,65.9991,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000222,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,1.0,5267849685.15,5267.8497,22.7495,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000223,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.65,9933761660.94,9933.7617,42.8994,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000224,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,1.35,0.95,0.75,3950887263.86,3950.8873,17.0621,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000225,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,193575485.38,193.5755,0.836,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000226,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,505677932.04,505.6779,2.1838,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000227,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.65,125824065.5,125.8241,0.5434,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000228,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.75,379258449.03,379.2584,1.6378,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000229,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,1149260365.77,1149.2604,4.9631,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000230,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,3100974311.74,3100.9743,13.3917,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000231,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.65,747019237.75,747.0192,3.226,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000232,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.75,2325730733.81,2325.7307,10.0438,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000233,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,3211110438.52,3211.1104,13.8673,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000234,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,8181050264.91,8181.0503,35.3303,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000235,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.65,2087221785.04,2087.2218,9.0138,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000236,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.75,6135787698.69,6135.7877,26.4977,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000237,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,5084550634.1,5084.5506,21.9579,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000238,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,1.0,13197888474.38,13197.8885,56.9957,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000239,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.65,3304957912.17,3304.9579,14.2726,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000240,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,H49.41,Freight transport by road,126230212904.99,19.0796,0.09,0.045,0.45,2.3,0.75,9898416355.78,9898.4164,42.7468,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000241,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,61640148.49,61.6401,0.2662,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000242,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,32027759.92,32.0278,0.1383,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000243,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.65,40066096.52,40.0661,0.173,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000244,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.75,24020819.94,24.0208,0.1037,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000245,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,355156298.47,355.1563,1.5338,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000246,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,188611219.37,188.6112,0.8145,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000247,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.65,230851594.01,230.8516,0.9969,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000248,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.75,141458414.53,141.4584,0.6109,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000249,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,943726773.36,943.7268,4.0755,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000250,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,506130454.91,506.1305,2.1857,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000251,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.65,613422402.69,613.4224,2.6491,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000252,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.75,379597841.18,379.5978,1.6393,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000253,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,1570265618.14,1570.2656,6.7813,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000254,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,1.0,799457088.38,799.4571,3.4525,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000255,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.65,1020672651.79,1020.6727,4.4078,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000256,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.85,0.45,0.75,599592816.29,599.5928,2.5894,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000257,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,43262450.81,43.2625,0.1868,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000258,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,67281686.4,67.2817,0.2906,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000259,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.65,28120593.03,28.1206,0.1214,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000260,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.75,50461264.8,50.4613,0.2179,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000261,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,261015690.07,261.0157,1.1272,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000262,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,414513075.99,414.5131,1.7901,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000263,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.65,169660198.54,169.6602,0.7327,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000264,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.75,310884806.99,310.8848,1.3426,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000265,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,719516704.71,719.5167,3.1073,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000266,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,1055915702.06,1055.9157,4.56,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000267,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.65,467685858.06,467.6859,2.0197,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000268,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.75,791936776.55,791.9368,3.42,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000269,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,1170130454.42,1170.1305,5.0533,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000270,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,1.0,1670827087.0,1670.8271,7.2155,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000271,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.65,760584795.37,760.5848,3.2846,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
