kpi_record_id,entity_id,kpi_code,kpi_name,category,reporting_year,unit,baseline_year,baseline_value,actual_value,target_year,target_value,target_reduction_pct,progress_to_target_pct,on_track_flag,source_logic,data_lineage,created_from
KPI-ENT-LU-009-ENV-003-2024,ENT-LU-009,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2024,tCO2e,2019,1666.8949,1452.6912,2030,833.4475,50.0,25.7,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-004-2019,ENT-LU-009,ENV-004,Energy consumption,Climate,2019,kWh,2019,9018518.11,9018518.11,2030,7214814.488,20.0,0.0,True,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-004-2020,ENT-LU-009,ENV-004,Energy consumption,Climate,2020,kWh,2019,9018518.11,8642073.08,2030,7214814.488,20.0,20.87,True,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-004-2021,ENT-LU-009,ENV-004,Energy consumption,Climate,2021,kWh,2019,9018518.11,8854968.61,2030,7214814.488,20.0,9.07,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-004-2022,ENT-LU-009,ENV-004,Energy consumption,Climate,2022,kWh,2019,9018518.11,8680616.64,2030,7214814.488,20.0,18.73,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-004-2023,ENT-LU-009,ENV-004,Energy consumption,Climate,2023,kWh,2019,9018518.11,8966245.82,2030,7214814.488,20.0,2.9,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-004-2024,ENT-LU-009,ENV-004,Energy consumption,Climate,2024,kWh,2019,9018518.11,8813319.44,2030,7214814.488,20.0,11.38,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-005-2019,ENT-LU-009,ENV-005,Energy cost,Climate,2019,EUR,2019,1150598.7,1150598.7,2030,1035538.83,10.0,0.0,True,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-005-2020,ENT-LU-009,ENV-005,Energy cost,Climate,2020,EUR,2019,1150598.7,1136241.22,2030,1035538.83,10.0,12.48,True,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-005-2021,ENT-LU-009,ENV-005,Energy cost,Climate,2021,EUR,2019,1150598.7,1285271.99,2030,1035538.83,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-005-2022,ENT-LU-009,ENV-005,Energy cost,Climate,2022,EUR,2019,1150598.7,2076232.17,2030,1035538.83,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-005-2023,ENT-LU-009,ENV-005,Energy cost,Climate,2023,EUR,2019,1150598.7,1914259.79,2030,1035538.83,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-ENV-005-2024,ENT-LU-009,ENV-005,Energy cost,Climate,2024,EUR,2019,1150598.7,1768377.11,2030,1035538.83,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-001-2019,ENT-LU-009,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2019,tCO2e,2019,915019.4527,915019.4527,2030,503260.699,45.0,0.0,True,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-001-2020,ENT-LU-009,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2020,tCO2e,2019,915019.4527,875200.0593,2030,503260.699,45.0,9.67,True,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-001-2021,ENT-LU-009,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2021,tCO2e,2019,915019.4527,857624.1117,2030,503260.699,45.0,13.94,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-001-2022,ENT-LU-009,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2022,tCO2e,2019,915019.4527,822749.4531,2030,503260.699,45.0,22.41,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-001-2023,ENT-LU-009,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2023,tCO2e,2019,915019.4527,792123.6291,2030,503260.699,45.0,29.85,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-001-2024,ENT-LU-009,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2024,tCO2e,2019,915019.4527,766914.7316,2030,503260.699,45.0,35.97,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-002-2019,ENT-LU-009,FIN-002,Outstanding loan exposure,Portfolio,2019,EUR,2019,60447105448.467,60447105448.467,2030,60447105448.467,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-002-2020,ENT-LU-009,FIN-002,Outstanding loan exposure,Portfolio,2020,EUR,2019,60447105448.467,61868854583.1697,2030,60447105448.467,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-002-2021,ENT-LU-009,FIN-002,Outstanding loan exposure,Portfolio,2021,EUR,2019,60447105448.467,63414198917.6832,2030,60447105448.467,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-002-2022,ENT-LU-009,FIN-002,Outstanding loan exposure,Portfolio,2022,EUR,2019,60447105448.467,64901186631.4615,2030,60447105448.467,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-002-2023,ENT-LU-009,FIN-002,Outstanding loan exposure,Portfolio,2023,EUR,2019,60447105448.467,66271248765.7951,2030,60447105448.467,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-002-2024,ENT-LU-009,FIN-002,Outstanding loan exposure,Portfolio,2024,EUR,2019,60447105448.467,67059009657.21,2030,60447105448.467,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-003-2019,ENT-LU-009,FIN-003,High-emission sector exposure,Portfolio,2019,%,2019,89.4603,89.4603,2030,62.6222,30.0,0.0,True,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-003-2020,ENT-LU-009,FIN-003,High-emission sector exposure,Portfolio,2020,%,2019,89.4603,88.4414,2030,62.6222,30.0,3.8,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-003-2021,ENT-LU-009,FIN-003,High-emission sector exposure,Portfolio,2021,%,2019,89.4603,85.4559,2030,62.6222,30.0,14.92,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-003-2022,ENT-LU-009,FIN-003,High-emission sector exposure,Portfolio,2022,%,2019,89.4603,85.102,2030,62.6222,30.0,16.24,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-003-2023,ENT-LU-009,FIN-003,High-emission sector exposure,Portfolio,2023,%,2019,89.4603,82.5828,2030,62.6222,30.0,25.63,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-003-2024,ENT-LU-009,FIN-003,High-emission sector exposure,Portfolio,2024,%,2019,89.4603,80.9777,2030,62.6222,30.0,31.61,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-004-2019,ENT-LU-009,FIN-004,Average PCAF data quality score,Data quality,2019,score,2019,4.2742,4.2742,2030,2.5,,0.0,True,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-004-2020,ENT-LU-009,FIN-004,Average PCAF data quality score,Data quality,2020,score,2019,4.2742,4.1668,2030,2.5,,6.05,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-004-2021,ENT-LU-009,FIN-004,Average PCAF data quality score,Data quality,2021,score,2019,4.2742,4.0252,2030,2.5,,14.03,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-004-2022,ENT-LU-009,FIN-004,Average PCAF data quality score,Data quality,2022,score,2019,4.2742,3.8857,2030,2.5,,21.9,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-004-2023,ENT-LU-009,FIN-004,Average PCAF data quality score,Data quality,2023,score,2019,4.2742,3.7879,2030,2.5,,27.41,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-004-2024,ENT-LU-009,FIN-004,Average PCAF data quality score,Data quality,2024,score,2019,4.2742,3.645,2030,2.5,,35.47,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-005-2019,ENT-LU-009,FIN-005,Counterparty ESG data coverage,Data quality,2019,%,2019,75.9355,75.9355,2030,95.0,,0.0,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-005-2020,ENT-LU-009,FIN-005,Counterparty ESG data coverage,Data quality,2020,%,2019,75.9355,78.1686,2030,95.0,,11.71,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-005-2021,ENT-LU-009,FIN-005,Counterparty ESG data coverage,Data quality,2021,%,2019,75.9355,84.6644,2030,95.0,,45.79,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-005-2022,ENT-LU-009,FIN-005,Counterparty ESG data coverage,Data quality,2022,%,2019,75.9355,88.0092,2030,95.0,,63.33,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-005-2023,ENT-LU-009,FIN-005,Counterparty ESG data coverage,Data quality,2023,%,2019,75.9355,93.5049,2030,95.0,,92.16,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-005-2024,ENT-LU-009,FIN-005,Counterparty ESG data coverage,Data quality,2024,%,2019,75.9355,100.0,2030,95.0,,126.23,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-006-2019,ENT-LU-009,FIN-006,SBTi-aligned exposure,Climate targets,2019,%,2019,10.6996,10.6996,2030,35.0,,0.0,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-006-2020,ENT-LU-009,FIN-006,SBTi-aligned exposure,Climate targets,2020,%,2019,10.6996,11.9079,2030,35.0,,4.97,False,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-006-2021,ENT-LU-009,FIN-006,SBTi-aligned exposure,Climate targets,2021,%,2019,10.6996,13.7815,2030,35.0,,12.68,False,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-006-2022,ENT-LU-009,FIN-006,SBTi-aligned exposure,Climate targets,2022,%,2019,10.6996,15.1119,2030,35.0,,18.16,False,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-006-2023,ENT-LU-009,FIN-006,SBTi-aligned exposure,Climate targets,2023,%,2019,10.6996,19.5487,2030,35.0,,36.42,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-006-2024,ENT-LU-009,FIN-006,SBTi-aligned exposure,Climate targets,2024,%,2019,10.6996,24.4198,2030,35.0,,56.46,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-007-2019,ENT-LU-009,FIN-007,High transition risk exposure,Climate risk,2019,%,2019,20.522,20.522,2030,13.3393,35.0,0.0,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-007-2020,ENT-LU-009,FIN-007,High transition risk exposure,Climate risk,2020,%,2019,20.522,18.9242,2030,13.3393,35.0,22.24,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-007-2021,ENT-LU-009,FIN-007,High transition risk exposure,Climate risk,2021,%,2019,20.522,18.1341,2030,13.3393,35.0,33.25,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-007-2022,ENT-LU-009,FIN-007,High transition risk exposure,Climate risk,2022,%,2019,20.522,16.1236,2030,13.3393,35.0,61.24,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-007-2023,ENT-LU-009,FIN-007,High transition risk exposure,Climate risk,2023,%,2019,20.522,15.4291,2030,13.3393,35.0,70.9,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-FIN-007-2024,ENT-LU-009,FIN-007,High transition risk exposure,Climate risk,2024,%,2019,20.522,14.3878,2030,13.3393,35.0,85.4,True,Exposure share where transition_risk_score >= 7,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-001-2019,ENT-LU-009,SOC-001,Gender pay gap,Social,2019,%,2019,17.4876,17.4876,2030,5.0,,0.0,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-001-2020,ENT-LU-009,SOC-001,Gender pay gap,Social,2020,%,2019,17.4876,16.6043,2030,5.0,,7.07,False,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-001-2021,ENT-LU-009,SOC-001,Gender pay gap,Social,2021,%,2019,17.4876,15.8317,2030,5.0,,13.26,False,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-001-2022,ENT-LU-009,SOC-001,Gender pay gap,Social,2022,%,2019,17.4876,14.2073,2030,5.0,,26.27,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-001-2023,ENT-LU-009,SOC-001,Gender pay gap,Social,2023,%,2019,17.4876,13.0419,2030,5.0,,35.6,True,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-001-2024,ENT-LU-009,SOC-001,Gender pay gap,Social,2024,%,2019,17.4876,12.5282,2030,5.0,,39.71,False,"Synthetic supporting social KPI, later IFRS S1 scope",synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-002-2019,ENT-LU-009,SOC-002,ESG training completion,Social,2019,%,2019,39.1152,39.1152,2030,95.0,,0.0,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-002-2020,ENT-LU-009,SOC-002,ESG training completion,Social,2020,%,2019,39.1152,43.3268,2030,95.0,,7.54,False,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-002-2021,ENT-LU-009,SOC-002,ESG training completion,Social,2021,%,2019,39.1152,49.3476,2030,95.0,,18.31,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-002-2022,ENT-LU-009,SOC-002,ESG training completion,Social,2022,%,2019,39.1152,55.1207,2030,95.0,,28.64,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-002-2023,ENT-LU-009,SOC-002,ESG training completion,Social,2023,%,2019,39.1152,57.4644,2030,95.0,,32.83,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-SOC-002-2024,ENT-LU-009,SOC-002,ESG training completion,Social,2024,%,2019,39.1152,63.7106,2030,95.0,,44.01,True,Synthetic supporting workforce KPI for sustainability risk capability,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-GOV-001-2019,ENT-LU-009,GOV-001,Board meetings with ESG agenda,Governance,2019,%,2019,34.7744,34.7744,2030,100.0,,0.0,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-GOV-001-2020,ENT-LU-009,GOV-001,Board meetings with ESG agenda,Governance,2020,%,2019,34.7744,39.8783,2030,100.0,,7.82,False,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-GOV-001-2021,ENT-LU-009,GOV-001,Board meetings with ESG agenda,Governance,2021,%,2019,34.7744,47.5354,2030,100.0,,19.56,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-GOV-001-2022,ENT-LU-009,GOV-001,Board meetings with ESG agenda,Governance,2022,%,2019,34.7744,52.5178,2030,100.0,,27.2,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-GOV-001-2023,ENT-LU-009,GOV-001,Board meetings with ESG agenda,Governance,2023,%,2019,34.7744,58.5285,2030,100.0,,36.42,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-LU-009-GOV-001-2024,ENT-LU-009,GOV-001,Board meetings with ESG agenda,Governance,2024,%,2019,34.7744,63.1926,2030,100.0,,43.57,True,Synthetic governance KPI linked to board_minutes,synthetic_supporting_kpi,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-001-2019,ENT-US-010,ENV-001,Scope 1 emissions,Climate,2019,tCO2e,2019,257.2941,257.2941,2030,128.647,50.0,0.0,True,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-001-2020,ENT-US-010,ENV-001,Scope 1 emissions,Climate,2020,tCO2e,2019,257.2941,260.0511,2030,128.647,50.0,-2.14,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-001-2021,ENT-US-010,ENV-001,Scope 1 emissions,Climate,2021,tCO2e,2019,257.2941,252.4745,2030,128.647,50.0,3.75,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-001-2022,ENT-US-010,ENV-001,Scope 1 emissions,Climate,2022,tCO2e,2019,257.2941,261.9538,2030,128.647,50.0,-3.62,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-001-2023,ENT-US-010,ENV-001,Scope 1 emissions,Climate,2023,tCO2e,2019,257.2941,271.8185,2030,128.647,50.0,-11.29,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-001-2024,ENT-US-010,ENV-001,Scope 1 emissions,Climate,2024,tCO2e,2019,257.2941,258.4666,2030,128.647,50.0,-0.91,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-002-2019,ENT-US-010,ENV-002,Scope 2 location-based emissions,Climate,2019,tCO2e,2019,2826.4215,2826.4215,2030,1413.2107,50.0,0.0,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-002-2020,ENT-US-010,ENV-002,Scope 2 location-based emissions,Climate,2020,tCO2e,2019,2826.4215,2899.4214,2030,1413.2107,50.0,-5.17,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-002-2021,ENT-US-010,ENV-002,Scope 2 location-based emissions,Climate,2021,tCO2e,2019,2826.4215,2772.9563,2030,1413.2107,50.0,3.78,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-002-2022,ENT-US-010,ENV-002,Scope 2 location-based emissions,Climate,2022,tCO2e,2019,2826.4215,2422.979,2030,1413.2107,50.0,28.55,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-002-2023,ENT-US-010,ENV-002,Scope 2 location-based emissions,Climate,2023,tCO2e,2019,2826.4215,2274.1029,2030,1413.2107,50.0,39.08,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-002-2024,ENT-US-010,ENV-002,Scope 2 location-based emissions,Climate,2024,tCO2e,2019,2826.4215,2225.9708,2030,1413.2107,50.0,42.49,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-003-2019,ENT-US-010,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2019,tCO2e,2019,3083.7155,3083.7155,2030,1541.8578,50.0,0.0,True,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-003-2020,ENT-US-010,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2020,tCO2e,2019,3083.7155,3159.4726,2030,1541.8578,50.0,-4.91,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-003-2021,ENT-US-010,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2021,tCO2e,2019,3083.7155,3025.4309,2030,1541.8578,50.0,3.78,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-003-2022,ENT-US-010,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2022,tCO2e,2019,3083.7155,2684.9328,2030,1541.8578,50.0,25.86,True,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-003-2023,ENT-US-010,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2023,tCO2e,2019,3083.7155,2545.9214,2030,1541.8578,50.0,34.88,True,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-003-2024,ENT-US-010,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2024,tCO2e,2019,3083.7155,2484.4374,2030,1541.8578,50.0,38.87,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-004-2019,ENT-US-010,ENV-004,Energy consumption,Climate,2019,kWh,2019,7183415.65,7183415.65,2030,5746732.52,20.0,0.0,True,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-US-010-ENV-004-2020,ENT-US-010,ENV-004,Energy consumption,Climate,2020,kWh,2019,7183415.65,7599127.62,2030,5746732.52,20.0,-28.94,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
