credit_id,entity_id,entity_legal_name,country_code,reporting_year,standard,project_type,credit_type,vintage_year,volume_tco2e,price_eur_per_tco2e,total_cost_eur,status,registry_serial,additionality_verified,permanence_rating,use_case,currency,data_source,created_from
CC-00005768,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,blue_carbon,avoidance_reduction,2019,253.14,20.77,5256.89,purchased,GOL-2019-143380,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005769,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2018,4164.37,21.42,89216.59,purchased,GOL-2018-860682,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005770,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2023,767.22,20.73,15905.57,purchased,VCS-2023-221864,True,low,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005771,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2022,481.98,17.41,8390.43,purchased,VCS-2022-539564,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005772,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,renewable_energy,avoidance_reduction,2020,523.21,9.61,5026.74,purchased,CDM-2020-615132,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005773,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,blue_carbon,avoidance_reduction,2022,322.18,12.0,3865.29,purchased,VCS-2022-789886,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005774,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,cookstoves,avoidance_reduction,2022,171.12,12.62,2159.78,purchased,GOL-2022-292149,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005775,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2023,603.96,19.77,11937.55,purchased,VCS-2023-349918,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005776,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,renewable_energy,avoidance_reduction,2020,1760.59,20.33,35785.83,purchased,VCS-2020-681589,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005777,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2018,1324.31,15.23,20164.42,purchased,GOL-2018-821277,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005778,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2022,141.64,15.27,2162.72,purchased,VCS-2022-501583,True,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005779,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2019,403.64,13.71,5534.98,purchased,VCS-2019-262185,True,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005780,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,forestry_REDD,avoidance_reduction,2023,343.22,15.11,5186.51,purchased,CAR-2023-116414,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005781,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2020,686.99,11.28,7746.42,purchased,GOL-2020-866155,False,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005782,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,forestry_REDD,avoidance_reduction,2022,143.52,10.6,1521.68,purchased,CDM-2022-894865,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005783,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2019,151.11,10.81,1633.13,purchased,VCS-2019-324875,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005784,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2018,701.15,20.18,14148.15,purchased,GOL-2018-590455,True,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005785,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,cookstoves,avoidance_reduction,2019,4730.53,21.1,99831.79,purchased,VCS-2019-829752,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005786,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,forestry_REDD,avoidance_reduction,2024,161.4,17.16,2769.95,purchased,CAR-2024-858771,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005787,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,renewable_energy,carbon_removal,2019,3699.07,27.01,99896.03,purchased,CDM-2019-520497,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005788,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,forestry_REDD,avoidance_reduction,2023,11454.76,17.41,199447.12,purchased,CAR-2023-506904,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005789,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,blue_carbon,carbon_removal,2022,516.17,20.44,10548.1,purchased,VCS-2022-554055,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005790,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2024,474.76,19.06,9049.57,purchased,GOL-2024-964546,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005791,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2022,566.64,18.89,10701.99,purchased,GOL-2022-897037,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005792,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2022,895.38,10.78,9654.85,purchased,VCS-2022-480789,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005793,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2024,71.19,11.61,826.69,purchased,GOL-2024-925472,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005794,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2023,98.34,10.45,1027.25,purchased,GOL-2023-740481,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005795,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,cookstoves,avoidance_reduction,2024,1081.17,20.35,22006.75,purchased,VCS-2024-303275,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005796,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2018,138.41,20.24,2801.66,purchased,GOL-2018-699733,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005797,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,renewable_energy,avoidance_reduction,2024,26.6,17.29,460.01,purchased,VCS-2024-552085,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005798,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,forestry_REDD,avoidance_reduction,2019,472.09,18.52,8745.2,purchased,CAR-2019-158496,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005799,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,renewable_energy,avoidance_reduction,2023,391.62,13.77,5393.34,purchased,CAR-2023-581856,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005800,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,carbon_removal,2024,454.31,22.47,10206.77,purchased,VCS-2024-756952,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005801,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,carbon_removal,2024,548.41,16.93,9283.22,purchased,VCS-2024-719502,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005802,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,blue_carbon,avoidance_reduction,2023,603.7,11.02,6655.63,purchased,CAR-2023-995563,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005803,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,renewable_energy,avoidance_reduction,2023,79.06,17.73,1401.53,purchased,CAR-2023-244476,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005804,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,carbon_removal,2022,257.92,20.19,5206.5,purchased,GOL-2022-946534,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005805,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,renewable_energy,avoidance_reduction,2024,658.77,10.24,6743.71,purchased,VCS-2024-732044,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005806,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,forestry_REDD,avoidance_reduction,2024,646.34,18.86,12189.62,purchased,CDM-2024-646940,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005807,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,forestry_REDD,avoidance_reduction,2022,1042.97,15.81,16493.13,purchased,CDM-2022-477225,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005808,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2023,616.0,10.38,6392.15,purchased,GOL-2023-805721,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005809,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2023,3182.2,10.66,33922.98,purchased,VCS-2023-103835,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005810,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,methane_capture,carbon_removal,2024,559.04,23.85,13333.61,purchased,CDM-2024-422342,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005811,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2024,428.54,16.49,7067.98,purchased,VCS-2024-912701,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005812,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2020,6112.19,17.64,107810.19,purchased,VCS-2020-469913,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005813,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2022,1465.03,13.19,19318.48,purchased,GOL-2022-800232,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005814,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2022,74.39,20.28,1508.58,purchased,VCS-2022-390900,False,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005815,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,forestry_REDD,avoidance_reduction,2022,1509.33,16.42,24782.29,purchased,CDM-2022-131370,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005816,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,cookstoves,avoidance_reduction,2020,183.55,12.41,2277.15,purchased,VCS-2020-957334,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005817,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2020,1672.77,20.56,34386.19,purchased,GOL-2020-497156,False,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005818,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2020,352.93,12.06,4255.09,purchased,VCS-2020-807471,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005819,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2019,1684.89,12.84,21634.88,purchased,VCS-2019-213740,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005820,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,forestry_REDD,avoidance_reduction,2023,415.72,8.67,3605.91,purchased,CDM-2023-522398,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005821,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2020,112.4,9.5,1067.4,purchased,GOL-2020-577415,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005822,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2024,2516.09,14.06,35370.65,purchased,VCS-2024-599423,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005823,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2024,420.03,11.35,4768.98,purchased,GOL-2024-917238,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005824,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,carbon_removal,2023,577.6,27.18,15700.0,purchased,VCS-2023-679747,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005825,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,blue_carbon,avoidance_reduction,2019,255.61,10.83,2768.55,purchased,VCS-2019-708162,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005826,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,carbon_removal,2022,338.56,25.49,8631.32,purchased,VCS-2022-302748,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005827,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2020,208.98,19.23,4018.06,purchased,GOL-2020-461283,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005828,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2024,253.48,15.22,3857.52,purchased,VCS-2024-581608,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005829,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2021,484.93,10.8,5238.7,purchased,VCS-2021-842616,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005830,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2024,271.29,13.67,3707.29,purchased,VCS-2024-260831,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005831,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,carbon_removal,2018,884.23,25.3,22371.64,purchased,GOL-2018-158692,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005832,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2020,468.92,21.22,9952.37,purchased,GOL-2020-841503,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005833,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2021,641.32,12.08,7744.22,purchased,GOL-2021-223576,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005834,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,carbon_removal,2020,6454.5,13.99,90324.62,purchased,GOL-2020-858405,False,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005835,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2020,771.08,12.02,9268.14,purchased,VCS-2020-627009,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005836,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,blue_carbon,carbon_removal,2021,48.6,31.71,1540.86,purchased,VCS-2021-331767,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005837,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,renewable_energy,avoidance_reduction,2019,1455.77,12.98,18895.65,purchased,VCS-2019-201274,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005838,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,cookstoves,carbon_removal,2019,2103.2,23.82,50100.96,purchased,VCS-2019-658528,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005839,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,methane_capture,avoidance_reduction,2019,90.45,12.09,1093.2,purchased,CDM-2019-980043,False,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005840,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2021,2948.0,12.82,37784.68,purchased,VCS-2021-851502,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005841,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,cookstoves,avoidance_reduction,2020,372.11,14.56,5419.33,purchased,CDM-2020-527489,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005842,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,carbon_removal,2023,3635.46,27.54,100136.49,purchased,VCS-2023-588886,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005843,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,forestry_REDD,avoidance_reduction,2018,1335.74,10.45,13956.58,purchased,CDM-2018-842893,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005844,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,carbon_removal,2023,3282.97,22.4,73546.57,purchased,VCS-2023-338483,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005845,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,renewable_energy,carbon_removal,2022,190.1,21.38,4064.12,purchased,CDM-2022-442666,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005846,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,renewable_energy,carbon_removal,2021,967.2,22.8,22049.52,purchased,VCS-2021-337324,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005847,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,blue_carbon,avoidance_reduction,2019,358.7,18.73,6717.78,purchased,GOL-2019-840875,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005848,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,carbon_removal,2021,198.99,18.07,3595.13,purchased,GOL-2021-214006,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005849,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2022,203.51,10.41,2119.07,purchased,GOL-2022-225665,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005850,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CAR,methane_capture,carbon_removal,2024,1193.31,17.51,20900.1,purchased,CAR-2024-781215,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005851,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,renewable_energy,carbon_removal,2022,2822.94,25.5,71992.6,purchased,CDM-2022-359671,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005852,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2023,1399.26,17.94,25098.22,purchased,GOL-2023-760053,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005853,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2020,29.46,18.08,532.77,purchased,VCS-2020-969090,False,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005854,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,carbon_removal,2019,605.15,27.38,16571.22,purchased,GOL-2019-333096,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005855,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,forestry_REDD,avoidance_reduction,2024,1869.94,9.34,17463.04,purchased,VCS-2024-799740,False,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005856,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2022,244.47,9.86,2409.27,purchased,GOL-2022-354364,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005857,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2021,762.24,11.48,8747.45,purchased,GOL-2021-666195,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005858,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,cookstoves,avoidance_reduction,2021,1374.77,20.79,28582.58,purchased,CDM-2021-345170,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005859,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2019,256.69,18.49,4745.16,purchased,GOL-2019-773657,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005860,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,methane_capture,avoidance_reduction,2024,219.9,21.55,4739.37,purchased,VCS-2024-661014,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005861,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,carbon_removal,2023,1377.42,14.8,20381.14,purchased,GOL-2023-423497,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005862,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,CDM,cookstoves,avoidance_reduction,2022,1440.64,18.77,27042.25,purchased,CDM-2022-768767,True,low,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005863,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,methane_capture,avoidance_reduction,2019,1327.91,14.93,19826.23,purchased,GOL-2019-591485,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005864,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2018,287.77,15.38,4427.31,purchased,GOL-2018-727501,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005865,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,VCS,renewable_energy,avoidance_reduction,2019,355.62,16.38,5824.92,purchased,VCS-2019-260570,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005866,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,renewable_energy,avoidance_reduction,2019,271.33,19.29,5232.7,purchased,GOL-2019-691562,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00005867,ENT-BE-008,Atlas Bank Belgium SA,BE,2024,Gold_Standard,forestry_REDD,avoidance_reduction,2023,590.41,8.87,5237.93,purchased,GOL-2023-743260,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
