vehicle_id,bank_id,vehicle_type,fuel_type,registration_year,emissions_g_co2_per_km,annual_km_2024,annual_fuel_consumption_l,annual_electricity_consumption_kwh,annual_km_2022,annual_km_2023,scope1_tco2e_2024,emission_factor_source,scope1_check,scope1_delta_pct,scope1_recalc,delta_pct,scope1_fuel_path,delta_fuel_path,scope1_tco2e_2024_clean,scope1_tco2e_2024_original
VEH0419,BANK05,sedan,petrol,2021,187,23203,1262.3,0.0,22107,22809,3.370341,manufacturer_declared,4.338961,22.32472243931209,4.338961,0.0012165089161189,2.915913,15.5830095067994,3.370341,3.3703
VEH0420,BANK05,compact,petrol,2022,199,24752,2163.8,0.0,25300,26005,5.777346,NEDC,4.925648,17.290151468395642,4.925648,0.0007962196873855,4.998378000000001,15.583495285870727,5.777346,5.7773
VEH0421,BANK05,suv,electric,2019,2,34392,0.0,6190.6,33108,32739,0.0,DEFRA_fleet_average,0.068784,0.0232612235403613,0.068784,100.0,0.0,,0.0,0.0688
VEH0422,BANK05,compact,diesel,2022,171,17145,1376.7,0.0,16746,17908,3.675789,DEFRA_fleet_average,2.931795,25.377115384943355,2.931795,0.0002992545840417,0.0,,3.675789,3.6758
VEH0423,BANK05,sedan,petrol,2024,146,14200,1056.9,0.0,13590,13594,2.821923,DEFRA_fleet_average,2.0732,36.11325487169593,2.0732,0.0008150536872357,2.4414390000000004,15.583473517052829,2.821923,2.8219
VEH0424,BANK05,suv,diesel,2023,180,31354,1847.3,0.0,33353,31158,4.932291,DEFRA_fleet_average,5.64372,12.605515511045912,5.64372,0.0001824706526261,0.0,,4.932291,4.9323
VEH0425,BANK05,executive,petrol,2020,162,30452,2579.3,0.0,30207,28994,6.886731,NEDC,4.933224,39.5983640718524,4.933224,0.0004501430293158,5.958183000000001,15.583895291567904,6.886731,6.8867
VEH0426,BANK05,executive,diesel,2022,147,10111,572.0,0.0,10079,9907,1.52724,manufacturer_declared,1.486317,2.750624530298704,1.486317,0.0026191723415426,0.0,,1.52724,1.5272
VEH0427,BANK05,sedan,diesel,2019,179,8117,518.6,0.0,7496,8181,1.384662,WLTP,1.452943,4.696880744805546,1.452943,0.0027442767386424,0.0,,1.384662,1.3847
VEH0428,BANK05,suv,diesel,2020,157,23559,1807.2,0.0,22201,23527,4.825224,WLTP,3.698763,30.454424898270037,3.698763,0.0004973887092906,0.0,,4.825224,4.8252
VEH0429,BANK05,compact,diesel,2020,178,25913,1754.9,0.0,27825,24527,4.685583,DEFRA_fleet_average,4.612514,1.584515515833664,4.612514,0.0003628137271579,0.0,,4.685583,4.6856
VEH0430,BANK05,sedan,petrol,2019,167,12563,702.4,0.0,12181,12637,1.875408,manufacturer_declared,2.098021,10.610999603912456,2.098021,0.0004265756638588,1.622544,15.58392253153073,1.875408,1.8754
VEH0431,BANK05,executive,diesel,2020,164,21362,1397.9,0.0,21092,20158,3.732393,manufacturer_declared,3.503368,6.537480504474555,3.503368,0.000187546886724,0.0,,3.732393,3.7324
VEH0432,BANK05,executive,electric,2024,1,9656,0.0,1738.1,10189,9844,0.0,WLTP,0.009656,0.4556752278376205,0.009656,100.0,0.0,,0.0,0.0097
VEH0433,BANK05,executive,diesel,2021,140,19845,1132.8,0.0,18817,18736,3.024576,manufacturer_declared,2.7783,8.865133354929263,2.7783,0.0007934933544866,0.0,,3.024576,3.0246
VEH0434,BANK05,compact,petrol,2019,169,14994,796.5,0.0,15125,15855,2.126655,NEDC,2.533986,16.07293805096003,2.533986,0.0021159542953906,1.839915,15.586861349573216,2.126655,2.1267
VEH0435,BANK05,compact,diesel,2019,132,11379,907.7,0.0,10759,11031,2.423559,manufacturer_declared,1.502028,61.35518112844768,1.502028,0.0016916983000477,0.0,,2.423559,2.4236
VEH0436,BANK05,suv,electric,2023,1,15720,0.0,2829.6,14505,15226,0.0,NEDC,0.01572,0.1272264631043425,0.01572,100.0,0.0,,0.0,0.0157
VEH0437,BANK05,compact,diesel,2020,148,33653,2451.2,0.0,33928,33192,6.544704,NEDC,4.980644,31.40268607834649,4.980644,6.111815668493761e-05,0.0,,6.544704,6.5447
VEH0438,BANK05,suv,diesel,2024,171,31178,2802.6,0.0,31713,31473,7.482942,NEDC,5.331438,40.35425339279946,5.331438,0.0005612797177637,0.0,,7.482942,7.4829
VEH0439,BANK05,compact,hybrid,2021,102,11208,665.7,0.0,10949,11137,1.777419,WLTP,1.143216,55.47368126408308,1.143216,0.0010689771576455,1.7840760000000002,0.3741993054107631,1.777419,1.7774
VEH0440,BANK05,van,diesel,2018,153,18425,1135.1,0.0,19491,18394,3.030717,manufacturer_declared,2.819025,7.508801802041488,2.819025,0.0005609265186312,0.0,,3.030717,3.0307
VEH0441,BANK05,suv,petrol,2022,198,12989,832.3,0.0,13175,12974,2.222241,manufacturer_declared,2.571822,13.594331178440813,2.571822,0.0018450184501825,1.922613,15.582283069967804,2.222241,2.2222
VEH0442,BANK05,sedan,diesel,2018,163,21991,1436.1,0.0,20739,23242,3.834387,NEDC,3.584533,6.970698833013953,3.584533,0.0003390360943052,0.0,,3.834387,3.8344
VEH0443,BANK05,sedan,electric,2019,3,29621,0.0,5331.8,29408,27868,0.0,DEFRA_fleet_average,0.088863,0.0416371268131947,0.088863,100.0,0.0,,0.0,0.0889
VEH0444,BANK05,sedan,petrol,2021,177,28877,1746.3,0.0,30650,30159,4.662621,WLTP,5.111229,8.77732146221583,5.111229,0.0004503924848664,4.033953,15.583895003238757,4.662621,4.6626
VEH0445,BANK05,suv,diesel,2020,176,20443,1249.0,0.0,20536,21117,3.33483,DEFRA_fleet_average,3.597968,7.3143507668773,3.597968,0.0008996041741692,0.0,,3.33483,3.3348
VEH0446,BANK05,executive,electric,2020,3,25881,0.0,4658.6,25460,24976,0.0,manufacturer_declared,0.077643,0.0553816828303921,0.077643,100.0,0.0,,0.0,0.0776
VEH0447,BANK05,compact,diesel,2020,139,10495,548.2,0.0,9836,10230,1.463694,DEFRA_fleet_average,1.458805,0.3355486168473575,1.458805,0.0004099200655838,0.0,,1.463694,1.4637
VEH0448,BANK05,executive,petrol,2019,153,25197,1609.1,0.0,24460,26614,4.296297,manufacturer_declared,3.855141,11.443394677393108,3.855141,6.98275259998407e-05,3.717021,15.58449629420979,4.296297,4.2963
VEH0449,BANK05,sedan,petrol,2023,144,29044,1991.3,0.0,30235,30599,5.316771,DEFRA_fleet_average,4.182336,27.12512815804372,4.182336,0.0005454408666794,4.599903,15.58504603249241,5.316771,5.3168
VEH0450,BANK05,sedan,diesel,2020,172,29586,2235.2,0.0,29120,29821,5.967984,DEFRA_fleet_average,5.088792,17.27734204895779,5.088792,0.0002680965147381,0.0,,5.967984,5.968
